SUMLEV,STATE,COUNTY,PLACE,NAME,STNAME,POPESTIMATE2019
157,1,33,53016,Muscle Shoals city,Alabama,14575
157,1,33,69648,Sheffield city,Alabama,8901
157,1,33,77280,Tuscumbia city,Alabama,8461
157,1,33,99990,Balance of Colbert County,Alabama,20548
50,1,35,0,Conecuh County,Alabama,12067
157,1,35,12496,Castleberry town,Alabama,540
157,1,35,24808,Evergreen city,Alabama,3526
157,1,35,45496,McKenzie town (pt.),Alabama,7
157,1,35,64368,Repton town,Alabama,258
157,1,35,99990,Balance of Conecuh County,Alabama,7736
50,1,37,0,Coosa County,Alabama,10663
157,1,37,30640,Goodwater town,Alabama,1315
157,1,37,39472,Kellyton town,Alabama,198
157,1,37,65472,Rockford town,Alabama,436
157,1,37,99990,Balance of Coosa County,Alabama,8714
50,1,39,0,Covington County,Alabama,37049
157,1,39,1708,Andalusia city,Alabama,8680
157,1,39,3556,Babbie town,Alabama,596
157,1,39,12160,Carolina town,Alabama,295
157,1,39,26848,Florala town,Alabama,1906
157,1,39,28936,Gantt town,Alabama,215
157,1,39,33904,Heath town,Alabama,256
157,1,39,36088,Horn Hill town,Alabama,229
157,1,39,42808,Libertyville town,Alabama,113
157,1,39,43816,Lockhart town,Alabama,504
157,1,39,57024,Onycha town,Alabama,186
157,1,39,57120,Opp city,Alabama,6390
157,1,39,63768,Red Level town,Alabama,478
157,1,39,64776,River Falls town,Alabama,535
157,1,39,68016,Sanford town,Alabama,254
157,1,39,99990,Balance of Covington County,Alabama,16412
50,1,41,0,Crenshaw County,Alabama,13772
157,1,41,9016,Brantley town,Alabama,768
157,1,41,21448,Dozier town,Alabama,320
157,1,41,30160,Glenwood town,Alabama,183
157,1,41,44728,Luverne city,Alabama,2744
157,1,41,59328,Petrey town,Alabama,56
157,1,41,67176,Rutledge town,Alabama,449
157,1,41,99990,Balance of Crenshaw County,Alabama,9252
50,1,43,0,Cullman County,Alabama,83768
157,1,43,2116,Arab city (pt.),Alabama,22
157,1,43,3676,Baileyton town,Alabama,619
157,1,43,5812,Berlin town,Alabama,460
157,1,43,16684,Colony town,Alabama,289
157,1,43,18976,Cullman city,Alabama,16034
157,1,43,20955,Dodge City town,Alabama,623
157,1,43,25384,Fairview town,Alabama,463
157,1,43,29032,Garden City town (pt.),Alabama,501
157,1,43,30496,Good Hope city,Alabama,2362
157,1,43,32968,Hanceville city,Alabama,3461
157,1,43,35560,Holly Pond town,Alabama,826
157,1,43,71900,South Vinemont town,Alabama,745
157,1,43,81528,West Point town,Alabama,609
157,1,43,99990,Balance of Cullman County,Alabama,56754
50,1,45,0,Dale County,Alabama,49172
157,1,45,2428,Ariton town,Alabama,739
157,1,45,15304,Clayhatchee town,Alabama,585
157,1,45,19360,Daleville city,Alabama,5102
157,1,45,21184,Dothan city (pt.),Alabama,1277
157,1,45,24184,Enterprise city (pt.),Alabama,509
157,1,45,32056,Grimes town,Alabama,556
157,1,45,42472,Level Plains town,Alabama,2002
157,1,45,48400,Midland City town,Alabama,2358
157,1,45,53256,Napier Field town,Alabama,344
157,1,45,54480,Newton town,Alabama,1456
157,1,45,57648,Ozark city,Alabama,14284
157,1,45,59832,Pinckard town,Alabama,630
157,1,45,99990,Balance of Dale County,Alabama,19330
50,1,47,0,Dallas County,Alabama,37196
157,1,47,57240,Orrville town,Alabama,168
157,1,47,69120,Selma city,Alabama,17231
157,1,47,78232,Valley Grande city,Alabama,3570
157,1,47,99990,Balance of Dallas County,Alabama,16227
50,1,49,0,DeKalb County,Alabama,71513
157,1,49,16600,Collinsville town (pt.),Alabama,1988
157,1,49,18856,Crossville town,Alabama,1857
157,1,49,27616,Fort Payne city,Alabama,14074
157,1,49,28672,Fyffe town,Alabama,1045
157,1,49,29608,Geraldine town,Alabama,898
157,1,49,32896,Hammondville town,Alabama,495
157,1,49,34096,Henagar city,Alabama,2363
157,1,49,37312,Ider town,Alabama,718
157,1,49,40888,Lakeview town,Alabama,139
157,1,49,48064,Mentone town,Alabama,368
157,1,49,60372,Pine Ridge town,Alabama,284
157,1,49,62075,Powell town,Alabama,967
157,1,49,63336,Rainsville city,Alabama,5123
157,1,49,67920,Sand Rock town (pt.),Alabama,28
157,1,49,69840,Shiloh town,Alabama,281
157,1,49,74400,Sylvania town,Alabama,1894
157,1,49,78240,Valley Head town,Alabama,549
157,1,49,99990,Balance of DeKalb County,Alabama,38442
50,1,51,0,Elmore County,Alabama,81209
157,1,51,17176,Coosada town,Alabama,1298
157,1,51,20008,Deatsville town,Alabama,1237
157,1,51,22816,Eclectic town,Alabama,1013
157,1,51,23656,Elmore town,Alabama,1348
157,1,51,48712,Millbrook city (pt.),Alabama,15723
157,1,51,62328,Prattville city (pt.),Alabama,1971
157,1,51,74688,Tallassee city (pt.),Alabama,2927
157,1,51,81720,Wetumpka city,Alabama,8371
157,1,51,99990,Balance of Elmore County,Alabama,47321
50,1,53,0,Escambia County,Alabama,36633
157,1,53,3004,Atmore city,Alabama,9107
157,1,53,9208,Brewton city,Alabama,5210
157,1,53,22216,East Brewton city,Alabama,2356
157,1,53,26824,Flomaton town,Alabama,1393
157,1,53,61536,Pollard town,Alabama,136
157,1,53,65016,Riverview town,Alabama,181
157,1,53,99990,Balance of Escambia County,Alabama,18250
50,1,55,0,Etowah County,Alabama,102268
157,1,55,1660,Altoona town (pt.),Alabama,884
157,1,55,3028,Attalla city,Alabama,5771
157,1,55,7912,Boaz city (pt.),Alabama,1079
157,1,55,28696,Gadsden city,Alabama,35000
157,1,55,29992,Glencoe city (pt.),Alabama,5047
157,1,55,35392,Hokes Bluff city,Alabama,4257
157,1,55,63288,Rainbow City city,Alabama,9611
157,1,55,63984,Reece City town,Alabama,627
157,1,55,64656,Ridgeville town,Alabama,110
157,1,55,68280,Sardis City town (pt.),Alabama,1769
157,1,55,71832,Southside city (pt.),Alabama,8731
157,1,55,79728,Walnut Grove town,Alabama,700
157,1,55,99990,Balance of Etowah County,Alabama,28682
50,1,57,0,Fayette County,Alabama,16302
157,1,57,5164,Belk town,Alabama,204
157,1,57,5932,Berry town,Alabama,1095
157,1,57,25840,Fayette city,Alabama,4275
157,1,57,29944,Glen Allen town (pt.),Alabama,430
157,1,57,32536,Gu-Win town (pt.),Alabama,0
157,1,57,82992,Winfield city (pt.),Alabama,680
157,1,57,99990,Balance of Fayette County,Alabama,9618
50,1,59,0,Franklin County,Alabama,31362
157,1,59,35200,Hodges town,Alabama,283
157,1,59,59496,Phil Campbell town,Alabama,1071
157,1,59,63576,Red Bay city,Alabama,3085
157,1,59,67056,Russellville city,Alabama,9737
157,1,59,78984,Vina town,Alabama,356
157,1,59,99990,Balance of Franklin County,Alabama,16830
50,1,61,0,Geneva County,Alabama,26271
157,1,61,7120,Black town,Alabama,203
157,1,61,16240,Coffee Springs town,Alabama,214
157,1,61,29464,Geneva city,Alabama,4289
157,1,61,33424,Hartford city,Alabama,2578
157,1,61,46264,Malvern town,Alabama,1463
157,1,61,67800,Samson city,Alabama,1854
157,1,61,71040,Slocomb city,Alabama,1898
157,1,61,75096,Taylor town (pt.),Alabama,7
157,1,61,99990,Balance of Geneva County,Alabama,13765
50,1,63,0,Greene County,Alabama,8111
157,1,63,8104,Boligee town,Alabama,280
157,1,63,24664,Eutaw town,Alabama,2603
157,1,63,27376,Forkland town,Alabama,588
157,1,63,77616,Union town,Alabama,209
157,1,63,99990,Balance of Greene County,Alabama,4431
50,1,65,0,Hale County,Alabama,14651
157,1,65,676,Akron town,Alabama,328
157,1,65,31720,Greensboro city,Alabama,2268
157,1,65,51648,Moundville town (pt.),Alabama,1682
157,1,65,53784,Newbern town,Alabama,173
157,1,65,99990,Balance of Hale County,Alabama,10200
50,1,67,0,Henry County,Alabama,17205
157,1,67,124,Abbeville city,Alabama,2560
157,1,67,21184,Dothan city (pt.),Alabama,7
157,1,67,32656,Haleburg town,Alabama,100
157,1,67,33856,Headland city,Alabama,4712
157,1,67,54600,Newville town,Alabama,512
157,1,67,99990,Balance of Henry County,Alabama,9314
50,1,69,0,Houston County,Alabama,105882
157,1,69,2836,Ashford town,Alabama,2181
157,1,69,3364,Avon town,Alabama,510
157,1,69,16744,Columbia town,Alabama,737
157,1,69,17824,Cottonwood town,Alabama,1255
157,1,69,18088,Cowarts town,Alabama,2079
157,1,69,21184,Dothan city (pt.),Alabama,67657
157,1,69,30760,Gordon town,Alabama,325
157,1,69,40072,Kinsey town,Alabama,2267
157,1,69,45904,Madrid town,Alabama,290
157,1,69,64152,Rehobeth town,Alabama,1657
157,1,69,75096,Taylor town (pt.),Alabama,2421
157,1,69,80376,Webb town,Alabama,1477
157,1,69,99990,Balance of Houston County,Alabama,23026
50,1,71,0,Jackson County,Alabama,51626
157,1,71,9328,Bridgeport city,Alabama,2297
157,1,71,21952,Dutton town,Alabama,314
157,1,71,35632,Hollywood town,Alabama,984
157,1,71,37264,Hytop town,Alabama,422
157,1,71,41368,Langston town,Alabama,262
157,1,71,57696,Paint Rock town,Alabama,197
157,1,71,60720,Pisgah town,Alabama,692
157,1,71,61038,Pleasant Groves town,Alabama,404
157,1,71,68736,Scottsboro city,Alabama,14436
157,1,71,69000,Section town,Alabama,740
157,1,71,70896,Skyline town,Alabama,838
157,1,71,73080,Stevenson city,Alabama,1951
157,1,71,83664,Woodville town,Alabama,723
157,1,71,99990,Balance of Jackson County,Alabama,27366
50,1,73,0,Jefferson County,Alabama,658573
157,1,73,460,Adamsville city,Alabama,4281
157,1,73,2320,Argo town (pt.),Alabama,61
157,1,73,5980,Bessemer city,Alabama,26472
157,1,73,7000,Birmingham city (pt.),Alabama,207775
157,1,73,9400,Brighton city,Alabama,2775
157,1,73,9736,Brookside town,Alabama,1329
157,1,73,12040,Cardiff town,Alabama,55
157,1,73,13264,Center Point city,Alabama,16110
157,1,73,15256,Clay city,Alabama,9923
157,1,73,17968,County Line town (pt.),Alabama,60
157,1,73,25120,Fairfield city,Alabama,10568
157,1,73,28552,Fultondale city,Alabama,9284
157,1,73,29056,Gardendale city,Alabama,14177
157,1,73,31384,Graysville city,Alabama,2092
157,1,73,34024,Helena city (pt.),Alabama,2492
157,1,73,35800,Homewood city,Alabama,25377
157,1,73,35896,Hoover city (pt.),Alabama,60980
157,1,73,36448,Hueytown city,Alabama,15322
157,1,73,37864,Irondale city,Alabama,12893
157,1,73,39856,Kimberly city,Alabama,3593
157,1,73,40928,Lake View town (pt.),Alabama,33
157,1,73,41968,Leeds city (pt.),Alabama,9914
157,1,73,43336,Lipscomb city,Alabama,2139
157,1,73,47728,Maytown town,Alabama,371
157,1,73,48376,Midfield city,Alabama,5002
157,1,73,51456,Morris town,Alabama,2149
157,1,73,51696,Mountain Brook city,Alabama,20297
157,1,73,52776,Mulga town,Alabama,810
157,1,73,55152,North Johns town,Alabama,145
157,1,73,60648,Pinson city,Alabama,7106
157,1,73,61008,Pleasant Grove city,Alabama,9604
157,1,73,73848,Sumiton city (pt.),Alabama,15
157,1,73,74424,Sylvan Springs town,Alabama,1492
157,1,73,74976,Tarrant city,Alabama,6109
157,1,73,76680,Trafford town (pt.),Alabama,617
157,1,73,76944,Trussville city (pt.),Alabama,22351
157,1,73,78552,Vestavia Hills city (pt.),Alabama,34388
157,1,73,79944,Warrior city,Alabama,3210
157,1,73,81336,West Jefferson town,Alabama,421
157,1,73,99990,Balance of Jefferson County,Alabama,106781
50,1,75,0,Lamar County,Alabama,13805
157,1,75,4948,Beaverton town,Alabama,187
157,1,75,20392,Detroit town,Alabama,220
157,1,75,39520,Kennedy town,Alabama,421
157,1,75,48808,Millport town,Alabama,980
157,1,75,73728,Sulligent city,Alabama,1834
157,1,75,78480,Vernon city,Alabama,1850
157,1,75,99990,Balance of Lamar County,Alabama,8313
50,1,77,0,Lauderdale County,Alabama,92729
157,1,77,1756,Anderson town,Alabama,267
157,1,77,26896,Florence city,Alabama,40797
157,1,77,39784,Killen town,Alabama,955
157,1,77,42640,Lexington town,Alabama,709
157,1,77,66216,Rogersville town,Alabama,1251
157,1,77,67536,St. Florian town,Alabama,670
157,1,77,80064,Waterloo town,Alabama,197
157,1,77,99990,Balance of Lauderdale County,Alabama,47883
50,1,79,0,Lawrence County,Alabama,32924
157,1,79,18040,Courtland town,Alabama,588
157,1,79,34816,Hillsboro town,Alabama,521
157,1,79,51600,Moulton city,Alabama,3241
157,1,79,55044,North Courtland town,Alabama,620
157,1,79,76584,Town Creek town,Alabama,1039
157,1,79,76872,Trinity town (pt.),Alabama,3
157,1,79,99990,Balance of Lawrence County,Alabama,26912
50,1,81,0,Lee County,Alabama,164542
157,1,81,3076,Auburn city,Alabama,66259
157,1,81,43744,Loachapoka town,Alabama,198
157,1,81,55440,Notasulga town (pt.),Alabama,77
157,1,81,57048,Opelika city,Alabama,30908
157,1,81,59472,Phenix City city (pt.),Alabama,4827
157,1,81,71190,Smiths Station city,Alabama,5391
157,1,81,80256,Waverly town (pt.),Alabama,50
157,1,81,99990,Balance of Lee County,Alabama,56832
50,1,83,0,Limestone County,Alabama,98915
157,1,83,2260,Ardmore town,Alabama,1463
157,1,83,2956,Athens city,Alabama,27366
157,1,83,20104,Decatur city (pt.),Alabama,110
157,1,83,23488,Elkmont town,Alabama,510
157,1,83,37000,Huntsville city (pt.),Alabama,2050
157,1,83,42352,Lester town,Alabama,131
157,1,83,45784,Madison city (pt.),Alabama,5010
157,1,83,51264,Mooresville town,Alabama,61
157,1,83,99990,Balance of Limestone County,Alabama,62214
50,1,85,0,Lowndes County,Alabama,9726
157,1,85,5692,Benton town,Alabama,41
157,1,85,27520,Fort Deposit town,Alabama,1155
157,1,85,30808,Gordonville town,Alabama,278
157,1,85,33712,Hayneville town,Alabama,784
157,1,85,44536,Lowndesboro town,Alabama,93
157,1,85,51520,Mosses town,Alabama,874
157,1,85,81912,White Hall town,Alabama,751
157,1,85,99990,Balance of Lowndes County,Alabama,5750
50,1,87,0,Macon County,Alabama,18068
157,1,87,28024,Franklin town,Alabama,512
157,1,87,55440,Notasulga town (pt.),Alabama,746
157,1,87,70128,Shorter town,Alabama,395
157,1,87,77304,Tuskegee city,Alabama,8142
157,1,87,99990,Balance of Macon County,Alabama,8273
50,1,89,0,Madison County,Alabama,372909
157,1,89,32440,Gurley town,Alabama,812
157,1,89,37000,Huntsville city (pt.),Alabama,198524
157,1,89,45784,Madison city (pt.),Alabama,46583
157,1,89,54168,New Hope city,Alabama,2916
157,1,89,57504,Owens Cross Roads town,Alabama,2129
157,1,89,76824,Triana town,Alabama,949
157,1,89,99990,Balance of Madison County,Alabama,120996
50,1,91,0,Marengo County,Alabama,18863
157,1,91,19912,Dayton town,Alabama,46
157,1,91,20296,Demopolis city,Alabama,6612
157,1,91,25816,Faunsdale town,Alabama,92
157,1,91,43240,Linden city,Alabama,1880
157,1,91,53112,Myrtlewood town,Alabama,116
157,1,91,62688,Providence town,Alabama,197
157,1,91,74304,Sweet Water town,Alabama,244
157,1,91,75936,Thomaston town,Alabama,381
157,1,91,99990,Balance of Marengo County,Alabama,9295
50,1,93,0,Marion County,Alabama,29709
157,1,93,4852,Bear Creek town,Alabama,1068
157,1,93,9424,Brilliant town,Alabama,873
157,1,93,29944,Glen Allen town (pt.),Alabama,50
157,1,93,32224,Guin city,Alabama,2275
157,1,93,32536,Gu-Win town (pt.),Alabama,174
157,1,93,32560,Hackleburg town,Alabama,1258
157,1,93,32704,Haleyville city (pt.),Alabama,76
157,1,93,32848,Hamilton city,Alabama,6606
157,1,93,77352,Twin town,Alabama,392
157,1,93,82992,Winfield city (pt.),Alabama,3839
157,1,93,99990,Balance of Marion County,Alabama,13098
50,1,95,0,Marshall County,Alabama,96774
157,1,95,988,Albertville city,Alabama,21711
157,1,95,2116,Arab city (pt.),Alabama,8361
157,1,95,7912,Boaz city (pt.),Alabama,8625
157,1,95,21328,Douglas town,Alabama,778
157,1,95,31096,Grant town,Alabama,916
157,1,95,32416,Guntersville city,Alabama,8571
157,1,95,68280,Sardis City town (pt.),Alabama,6
157,1,95,77784,Union Grove town,Alabama,79
157,1,95,99990,Balance of Marshall County,Alabama,47727
50,1,97,0,Mobile County,Alabama,413210
157,1,97,4684,Bayou La Batre city,Alabama,2479
157,1,97,14392,Chickasaw city,Alabama,5702
157,1,97,15064,Citronelle city,Alabama,3861
157,1,97,18304,Creola city,Alabama,2036
157,1,97,19744,Dauphin Island town,Alabama,1335
157,1,97,50000,Mobile city,Alabama,188720
157,1,97,52608,Mount Vernon town,Alabama,1495
157,1,97,62496,Prichard city,Alabama,21428
157,1,97,68160,Saraland city,Alabama,14649
157,1,97,68352,Satsuma city,Alabama,6190
157,1,97,69240,Semmes city,Alabama,5594
157,1,97,99990,Balance of Mobile County,Alabama,159721
50,1,99,0,Monroe County,Alabama,20733
157,1,99,4900,Beatrice town,Alabama,278
157,1,99,24880,Excel town,Alabama,632
157,1,99,28312,Frisco City town,Alabama,1153
157,1,99,50192,Monroeville city,Alabama,5718
157,1,99,79272,Vredenburgh town,Alabama,290
157,1,99,99990,Balance of Monroe County,Alabama,12662
50,1,101,0,Montgomery County,Alabama,226486
157,1,101,51000,Montgomery city,Alabama,198525
157,1,101,59760,Pike Road town,Alabama,10159
157,1,101,99990,Balance of Montgomery County,Alabama,17802
50,1,103,0,Morgan County,Alabama,119679
157,1,103,20104,Decatur city (pt.),Alabama,54335
157,1,103,24688,Eva town,Alabama,499
157,1,103,25648,Falkville town,Alabama,1257
157,1,103,33448,Hartselle city,Alabama,14466
157,1,103,62472,Priceville town,Alabama,3794
157,1,103,71496,Somerville town,Alabama,773
157,1,103,76872,Trinity town (pt.),Alabama,2474
157,1,103,99990,Balance of Morgan County,Alabama,42081
50,1,105,0,Perry County,Alabama,8923
157,1,105,46768,Marion city,Alabama,3123
157,1,105,77904,Uniontown town,Alabama,2227
157,1,105,99990,Balance of Perry County,Alabama,3573
50,1,107,0,Pickens County,Alabama,19930
157,1,107,1228,Aliceville city,Alabama,2254
157,1,107,12304,Carrollton town,Alabama,943
157,1,107,24472,Ethelsville town,Alabama,73
157,1,107,30736,Gordo town,Alabama,1614
157,1,107,45640,McMullen town,Alabama,9
157,1,107,48052,Memphis town,Alabama,26
157,1,107,59592,Pickensville town,Alabama,578
157,1,107,64104,Reform town,Alabama,1552
157,1,107,99990,Balance of Pickens County,Alabama,12881
50,1,109,0,Pike County,Alabama,33114
157,1,109,3940,Banks town,Alabama,164
157,1,109,10240,Brundidge city,Alabama,1902
157,1,109,30880,Goshen town,Alabama,255
157,1,109,76920,Troy city,Alabama,18957
157,1,109,99990,Balance of Pike County,Alabama,11836
50,1,111,0,Randolph County,Alabama,22722
157,1,111,65040,Roanoke city,Alabama,5913
157,1,111,79344,Wadley town,Alabama,714
157,1,111,80496,Wedowee town,Alabama,794
157,1,111,83400,Woodland town,Alabama,182
157,1,111,99990,Balance of Randolph County,Alabama,15119
50,1,113,0,Russell County,Alabama,57961
157,1,113,37096,Hurtsboro town,Alabama,589
157,1,113,59472,Phenix City city (pt.),Alabama,31660
157,1,113,99990,Balance of Russell County,Alabama,25712
50,1,115,0,St. Clair County,Alabama,89512
157,1,115,2320,Argo town (pt.),Alabama,4287
157,1,115,2908,Ashville city,Alabama,2365
157,1,115,41968,Leeds city (pt.),Alabama,2005
157,1,115,46696,Margaret town,Alabama,5137
157,1,115,51096,Moody city,Alabama,13065
157,1,115,56400,Odenville town,Alabama,3893
157,1,115,58896,Pell City city,Alabama,14045
157,1,115,63216,Ragland town,Alabama,1722
157,1,115,64920,Riverside city,Alabama,2377
157,1,115,72600,Springville city,Alabama,4304
157,1,115,72888,Steele town,Alabama,1089
157,1,115,76944,Trussville city (pt.),Alabama,284
157,1,115,79008,Vincent town (pt.),Alabama,0
157,1,115,99990,Balance of St. Clair County,Alabama,34939
50,1,117,0,Shelby County,Alabama,217702
157,1,117,820,Alabaster city,Alabama,33487
157,1,117,7000,Birmingham city (pt.),Alabama,1628
157,1,117,11416,Calera city (pt.),Alabama,14604
157,1,117,14104,Chelsea city,Alabama,14126
157,1,117,16768,Columbiana city,Alabama,4550
157,1,117,33256,Harpersville town,Alabama,1727
157,1,117,34024,Helena city (pt.),Alabama,17433
157,1,117,35896,Hoover city (pt.),Alabama,24788
157,1,117,37465,Indian Springs Village city,Alabama,2559
157,1,117,41968,Leeds city (pt.),Alabama,121
157,1,117,50312,Montevallo city,Alabama,6738
157,1,117,58848,Pelham city,Alabama,23911
157,1,117,78552,Vestavia Hills city (pt.),Alabama,25
157,1,117,79008,Vincent town (pt.),Alabama,2213
157,1,117,81504,Westover town,Alabama,1726
157,1,117,82848,Wilsonville town,Alabama,2056
157,1,117,82872,Wilton town,Alabama,681
157,1,117,99990,Balance of Shelby County,Alabama,65329
50,1,119,0,Sumter County,Alabama,12427
157,1,119,18952,Cuba town,Alabama,290
157,1,119,23872,Emelle town,Alabama,48
157,1,119,24256,Epes town,Alabama,329
157,1,119,28768,Gainesville town,Alabama,183
157,1,119,29392,Geiger town,Alabama,151
157,1,119,43720,Livingston city,Alabama,3260
157,1,119,84096,York city,Alabama,2239
157,1,119,99990,Balance of Sumter County,Alabama,5927
50,1,121,0,Talladega County,Alabama,79978
157,1,121,8248,Bon Air town,Alabama,110
157,1,121,14464,Childersburg city,Alabama,4837
157,1,121,43120,Lincoln city,Alabama,6781
157,1,121,52848,Munford town,Alabama,1348
157,1,121,55752,Oak Grove town,Alabama,521
157,1,121,57576,Oxford city (pt.),Alabama,4181
157,1,121,74352,Sylacauga city,Alabama,12034
157,1,121,74592,Talladega city,Alabama,15457
157,1,121,74616,Talladega Springs town,Alabama,159
157,1,121,79008,Vincent town (pt.),Alabama,0
157,1,121,79488,Waldo town,Alabama,272
157,1,121,99990,Balance of Talladega County,Alabama,34278
50,1,123,0,Tallapoosa County,Alabama,40367
157,1,123,1132,Alexander City city,Alabama,14317
157,1,123,11680,Camp Hill town,Alabama,950
157,1,123,19336,Dadeville city,Alabama,3053
157,1,123,19816,Daviston town,Alabama,210
